"","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","WnvPresent","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"8987","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8988","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8989","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8990","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8991","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX RESTUANS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8992","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA","CULEX PIPIENS","10"," W OHARE AIRPORT","T900","1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8993","Ohare Court, Bensenville, IL 60106, USA","CULEX RESTUANS","10"," W OHARE","T903","1000  W OHARE, Chicago, IL",41.957799,-87.930995,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8994","4800 West Montana Street, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS","48"," W MONTANA ST","T222","4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8995","5100 North Mont Clare Avenue, Chicago, IL 60656, USA","CULEX PIPIENS/RESTUANS","51"," N MONT CLARE AVE","T223","5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8996","5100 North Mont Clare Avenue, Chicago, IL 60656, USA","CULEX RESTUANS","51"," N MONT CLARE AVE","T223","5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8997","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX PIPIENS/RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8998","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"8999","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9000","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9001","8200 South Kostner Avenue, Chicago, IL 60652, USA","CULEX RESTUANS","82"," S KOSTNER AVE","T225","8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9002","East 91st Place, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","65"," E 91ST PL","T227","6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9003","East 91st Place, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","65"," E 91ST PL","T227","6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9004","East 91st Place, Chicago, IL, USA","CULEX RESTUANS","65"," E 91ST PL","T227","6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9005","1700 West Addison Street, Chicago, IL 60613, USA","CULEX PIPIENS/RESTUANS","17"," W ADDISON ST","T224","1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9006","1700 West Addison Street, Chicago, IL 60613, USA","CULEX RESTUANS","17"," W ADDISON ST","T224","1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9007","West Garfield Boulevard, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","90"," W GARFIELD BLVD","T226","9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9008","West Garfield Boulevard, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","90"," W GARFIELD BLVD","T226","9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9009","West Garfield Boulevard, Chicago, IL, USA","CULEX RESTUANS","90"," W GARFIELD BLVD","T226","9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9010","West Garfield Boulevard, Chicago, IL, USA","CULEX RESTUANS","90"," W GARFIELD BLVD","T226","9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9011","West Garfield Boulevard, Chicago, IL, USA","CULEX PIPIENS","90"," W GARFIELD BLVD","T226","9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9012","1300 North Laramie Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS","13"," N LARAMIE AVE","T230","1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9013","1300 North Laramie Avenue, Chicago, IL 60651, USA","CULEX RESTUANS","13"," N LARAMIE AVE","T230","1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9014","3900 North Springfield Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS","39"," N SPRINGFIELD AVE","T228","3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9015","3900 North Springfield Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS","39"," N SPRINGFIELD AVE","T228","3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9016","3900 North Springfield Avenue, Chicago, IL 60618, USA","CULEX RESTUANS","39"," N SPRINGFIELD AVE","T228","3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9017","3900 North Springfield Avenue, Chicago, IL 60618, USA","CULEX RESTUANS","39"," N SPRINGFIELD AVE","T228","3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9018","5100 West 72nd Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","51"," W 72ND ST","T035","5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9019","5800 North Ridge Avenue, Chicago, IL 60660, USA","CULEX PIPIENS/RESTUANS","58"," N RIDGE AVE","T231","5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9020","5800 North Ridge Avenue, Chicago, IL 60660, USA","CULEX RESTUANS","58"," N RIDGE AVE","T231","5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9021","1700 North Ashland Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS","17"," N ASHLAND AVE","T232","1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9022","1700 North Ashland Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS","17"," N ASHLAND AVE","T232","1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9023","1700 North Ashland Avenue, Chicago, IL 60622, USA","CULEX RESTUANS","17"," N ASHLAND AVE","T232","1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9024","7100 North Harlem Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS","71"," N HARLEM AVE","T233","7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9025","7100 North Harlem Avenue, Chicago, IL 60631, USA","CULEX RESTUANS","71"," N HARLEM AVE","T233","7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9026","4200 West 65th Street, Chicago, IL 60621, USA","CULEX PIPIENS/RESTUANS","42"," W 65TH ST","T235","4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9027","4200 West 65th Street, Chicago, IL 60621, USA","CULEX PIPIENS/RESTUANS","42"," W 65TH ST","T235","4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9028","4200 West 65th Street, Chicago, IL 60621, USA","CULEX RESTUANS","42"," W 65TH ST","T235","4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9029","4200 West 65th Street, Chicago, IL 60621, USA","CULEX PIPIENS","42"," W 65TH ST","T235","4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9030","4200 West 65th Street, Chicago, IL 60621, USA","CULEX SALINARIUS","42"," W 65TH ST","T235","4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9031","6200 North Mcclellan Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","62"," N MCCLELLAN AVE","T236","6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9032","9600 South Longwood Drive, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","96"," S LONGWOOD DR","T094B","9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9033","9600 South Longwood Drive, Chicago, IL 60643, USA","CULEX RESTUANS","96"," S LONGWOOD DR","T094B","9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,0,2013-07-19,96,71,84,10,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14
"9034","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9035","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX RESTUANS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9036","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS","41"," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9037","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX PIPIENS/RESTUANS","25"," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9038","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX RESTUANS","25"," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9039","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9040","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX RESTUANS","11"," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9041","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX PIPIENS/RESTUANS","11"," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9042","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX RESTUANS","11"," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9043","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9044","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9045","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX RESTUANS","22"," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,1,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9046","1700 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS","17"," W 95TH ST","T094","1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9047","1700 West 95th Street, Chicago, IL 60643, USA","CULEX RESTUANS","17"," W 95TH ST","T094","1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9048","8900 South Carpenter Street, Chicago, IL 60620, USA","CULEX PIPIENS/RESTUANS","89"," S CARPENTER ST","T159","8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9049","8900 South Carpenter Street, Chicago, IL 60620, USA","CULEX RESTUANS","89"," S CARPENTER ST","T159","8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9050","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS","36"," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9051","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX RESTUANS","36"," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9052","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS","58"," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9053","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS","58"," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9054","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9055","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX RESTUANS","50"," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9056","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS","14"," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9057","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX RESTUANS","14"," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9058","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS","10"," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9059","South Vincennes Avenue, Chicago, IL, USA","CULEX RESTUANS","10"," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9060","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS/RESTUANS","11"," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9061","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX RESTUANS","11"," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9062","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS/RESTUANS","42"," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9063","4200 West 127th Street, Alsip, IL 60803, USA","CULEX RESTUANS","42"," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9064","Chicago, IL, USA","CULEX PIPIENS/RESTUANS","43"," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9065","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS","28"," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9066","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX RESTUANS","28"," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9067","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS","70","  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9068","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX RESTUANS","70","  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9069","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX RESTUANS","25"," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9070","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS/RESTUANS","35"," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9071","3500 West 116th Street, Chicago, IL 60655, USA","CULEX RESTUANS","35"," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9072","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX PIPIENS/RESTUANS","45"," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9073","4500 North Campbell Avenue, Chicago, IL 60625, USA","CULEX RESTUANS","45"," N CAMPBELL AVE","T220","4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9074","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS","46"," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9075","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS","70"," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9076","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","70"," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9077","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","70"," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9078","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS","61"," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9079","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","61"," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9080","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX RESTUANS","61"," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
"9081","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS","30"," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0,2013-07-25,81,57,69,-5,54,61,0,4,438,1918,0,29.33,30.05,4.1,23,5.1
