Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1,10/31/2013,64,46,55,9,56,57,10,0,623,1647,RA BR,0,NA,0,1.04,28.69,29.45,9.4,24,11.5
2,10/31/2013,65,47,56,NA,56,57,9,0,NA,NA,RA BR,NA,NA,NA,2.03,28.77,29.47,9.5,23,11.4
1,5/1/2014,49,42,46,-7,38,42,19,0,448,1849,RA DZ BR,0,NA,0,0.09,29.02,29.74,13.5,24,13.4
2,5/1/2014,50,43,47,NA,42,44,18,0,NA,NA,RA DZ,NA,NA,NA,0.09,29.1,29.76,14.1,24,14
1,5/2/2014,53,46,50,-4,39,45,15,0,447,1850, ,0,NA,0,0,29.03,29.77,10.2,24,11.5
2,5/2/2014,80,47,NA,NA,43,47,NA,NA,NA,NA,RA,NA,NA,NA,0.04,29.1,29.79,10.7,23,11.9
1,5/3/2014,67,46,57,3,37,48,8,0,446,1851, ,0,NA,0,0,29.07,29.77,13.8,28,14.7
2,5/3/2014,68,49,59,NA,39,49,6,0,NA,NA, ,NA,NA,NA,0,29.13,29.77,13.3,28,14.1
1,5/4/2014,58,44,51,-3,29,41,14,0,444,1852, ,0,NA,0,0,29.31,30.01,4.8,3,10
2,5/4/2014,61,47,54,NA,31,43,11,0,NA,NA, ,NA,NA,NA,0,29.37,30.01,5.6,4,11.1
1,5/5/2014,55,43,49,-6,34,42,16,0,443,1853,RA,0,NA,0,0.05,29.26,29.98,12.6,5,13.1
2,5/5/2014,59,45,52,NA,36,44,13,0,NA,NA,RA,NA,NA,NA,0.01,29.31,29.98,12.5,5,13.8
1,5/6/2014,63,41,52,-3,34,45,13,0,442,1855, ,0,NA,0,0,29.21,29.95,12.6,7,13.7
2,5/6/2014,63,45,54,NA,38,47,11,0,NA,NA, ,NA,NA,NA,0,29.26,29.94,12.9,7,13.7
1,5/7/2014,78,48,63,8,42,50,2,0,441,1856, ,0,NA,0,0,29.1,29.82,7.5,8,8.9
2,5/7/2014,80,52,66,NA,47,55,0,1,NA,NA,RA,NA,NA,NA,0,29.15,29.81,6.3,10,9.3
1,5/8/2014,89,51,70,14,55,63,0,5,439,1857,RA,0,NA,0,0.1,29.08,29.8,13.7,21,14.2
2,5/8/2014,93,68,81,NA,58,66,0,16,NA,NA, ,NA,NA,NA,0,29.15,29.79,13.8,20,14.3
1,5/9/2014,73,54,64,8,52,58,1,0,438,1858,RA BR,0,NA,0,1.03,29.03,29.74,13.2,24,16
2,5/9/2014,76,57,67,NA,56,61,0,2,NA,NA,TSRA RA BR,NA,NA,NA,1.43,29.1,29.73,12.4,23,15.3
1,5/10/2014,77,47,62,6,42,52,3,0,437,1859, ,0,NA,0,0,29.19,29.91,2.9,25,6.9
2,5/10/2014,77,52,65,NA,44,54,0,0,NA,NA, ,NA,NA,NA,0,29.26,29.9,3.1,20,6.8
1,5/11/2014,81,52,67,10,53,59,0,2,436,1860, ,0,NA,0,0.12,29.19,29.91,7.6,16,8.9
2,5/11/2014,85,63,74,NA,55,61,0,9,NA,NA,TSRA,NA,NA,NA,0.41,29.26,29.9,7.8,17,10.1
1,5/12/2014,84,64,74,17,64,67,0,9,435,1901,TS TSRA BR,0,NA,0,2.09,29.13,29.85,6.6,19,12
2,5/12/2014,86,65,76,NA,67,70,0,11,NA,NA,TS RA BR,NA,NA,NA,0.03,29.2,29.84,11.1,19,12.5
1,5/13/2014,67,52,60,2,53,56,5,0,434,1902,RA BR,0,NA,0,0.12,29.29,29.98,9.5,26,12.3
2,5/13/2014,70,54,62,NA,55,58,3,0,NA,NA,RA,NA,NA,NA,0.14,29.35,29.97,8.1,25,10.8
1,5/14/2014,56,44,50,-8,39,46,15,0,433,1903,RA BR,0,NA,0,0.02,29.36,30.09,10.9,2,12
2,5/14/2014,57,44,51,NA,41,48,14,0,NA,NA,RA BR,NA,NA,NA,0.06,29.41,30.08,11.4,1,12.5
1,5/15/2014,55,40,48,-10,35,41,17,0,432,1904,RA,0,NA,0,0.19,29.26,30,10.3,1,13.6
2,5/15/2014,57,42,50,NA,38,43,15,0,NA,NA,RA BR,NA,NA,NA,0.26,29.32,30,9.2,1,13.6
1,5/16/2014,46,37,42,-17,34,38,23,0,431,1905,RA DZ,0,NA,0,0.1,29.33,30.05,4.9,6,8
2,5/16/2014,45,41,43,NA,37,40,22,0,NA,NA,RA,NA,NA,NA,0.08,29.39,30.06,6.6,5,9.1
1,5/17/2014,60,39,50,-9,33,42,15,0,430,1906,BR,0,NA,0,0,29.4,30.12,7.7,26,8.5
2,5/17/2014,61,41,51,NA,34,44,14,0,NA,NA,BR,NA,NA,NA,0,29.47,30.14,7.6,24,8.2
1,5/18/2014,69,47,58,-2,37,48,7,0,429,1907, ,0,NA,0,0,29.47,30.19,9.8,22,10.5
2,5/18/2014,70,48,59,NA,38,49,6,0,NA,NA, ,NA,NA,NA,0,29.54,30.2,8.5,21,9.2
1,5/19/2014,69,45,57,-3,40,50,8,0,428,1908,RA,0,NA,0,0,29.34,30.1,12.7,16,13.3
2,5/19/2014,71,53,62,NA,40,52,3,0,NA,NA,RA,NA,NA,NA,0,29.41,30.1,11.3,16,12
1,5/20/2014,85,62,74,13,58,63,0,9,427,1909,TS TSRA RA BR,0,NA,0,0.82,29.12,29.86,9.9,20,11.1
2,5/20/2014,87,63,75,NA,60,65,0,10,NA,NA,TS TSRA BR,NA,NA,NA,0.64,29.19,29.85,10.5,20,11.9
1,5/21/2014,86,63,75,14,55,63,0,10,426,1910,RA BR HZ,0,NA,0,0.01,29.16,29.86,4.4,31,7.5
2,5/21/2014,89,68,79,NA,58,66,0,14,NA,NA,HZ,NA,NA,NA,0.01,29.21,29.84,4.8,30,7.9
1,5/22/2014,70,53,62,1,47,54,3,0,425,1911, ,0,NA,0,0,29.36,30.06,4,5,6.8
2,5/22/2014,69,54,62,NA,50,56,3,0,NA,NA, ,NA,NA,NA,0,29.42,30.05,5.4,5,7.5
1,5/23/2014,69,48,59,-2,43,51,6,0,425,1912, ,0,NA,0,0,29.47,30.18,6.2,5,6.5
2,5/23/2014,68,51,60,NA,46,52,5,0,NA,NA, ,NA,NA,NA,0,29.52,30.17,5.1,5,6
1,5/24/2014,74,47,61,-1,42,52,4,0,424,1913, ,0,NA,0,0,29.44,30.18,3.9,6,5.2
2,5/24/2014,74,50,62,NA,45,53,3,0,NA,NA, ,NA,NA,NA,0,29.5,30.17,3.2,7,4.6
1,5/25/2014,83,50,67,5,46,56,0,2,423,1914, ,0,NA,0,0,29.35,30.08,2.3,15,5
2,5/25/2014,85,54,70,NA,49,58,0,5,NA,NA, ,NA,NA,NA,0,29.41,30.08,1.7,15,4.5
1,5/26/2014,87,61,74,12,59,65,0,9,422,1915, ,0,NA,0,0,29.25,29.98,5.9,21,7.5
2,5/26/2014,90,67,79,NA,62,67,0,14,NA,NA,TS,NA,NA,NA,0.08,29.31,29.97,6.3,21,7.7
1,5/27/2014,85,58,72,10,61,65,0,7,422,1916,RA BR,0,NA,0,0.21,29.21,29.91,5.3,25,10
2,5/27/2014,85,61,73,NA,65,68,0,8,NA,NA,RA BR,NA,NA,NA,0.5,29.26,29.9,5.3,24,9.7
1,5/28/2014,71,56,64,1,49,55,1,0,421,1916,RA BR,0,NA,0,0.03,29.29,30,9.1,4,9.3
2,5/28/2014,73,58,66,NA,54,59,0,1,NA,NA,RA BR HZ,NA,NA,NA,0.68,29.35,29.99,8.3,4,9.1
1,5/29/2014,76,54,65,1,51,57,0,0,421,1917, ,0,NA,0,0,29.38,30.09,8.4,5,9
2,5/29/2014,77,57,67,NA,55,59,0,2,NA,NA, ,NA,NA,NA,0,29.42,30.07,8.8,4,9.7
1,5/30/2014,79,53,66,2,49,57,0,1,420,1918, ,0,NA,0,0,29.44,30.15,6.1,6,7
2,5/30/2014,79,57,68,NA,53,59,0,3,NA,NA, ,NA,NA,NA,0,29.49,30.13,7.1,7,8
1,5/31/2014,88,54,71,7,50,59,0,6,420,1919, ,0,NA,0,0,29.39,30.12,5.8,12,8
2,5/31/2014,89,60,75,NA,53,62,0,10,NA,NA, ,NA,NA,NA,0,29.45,30.1,5.1,11,7.4
1,6/1/2014,90,63,77,13,59,66,0,12,419,1920, ,0,NA,0,0,29.24,29.96,12.9,18,13
2,6/1/2014,92,69,81,NA,60,68,0,16,NA,NA, ,NA,NA,NA,0,29.31,29.95,12,18,12.1
1,6/2/2014,83,68,76,12,62,67,0,11,419,1920,RA,0,NA,0,0.14,29.11,29.83,13.2,22,14.6
2,6/2/2014,85,69,77,NA,65,70,0,12,NA,NA, ,NA,NA,NA,0.2,29.18,29.82,13.4,22,15
1,6/3/2014,81,66,74,10,50,60,0,9,418,1921, ,0,NA,0,0,29.18,29.89,7.2,28,9.8
2,6/3/2014,82,70,76,NA,53,62,0,11,NA,NA, ,NA,NA,NA,0,29.24,29.88,3.7,29,10.5
1,6/4/2014,70,55,63,-1,53,57,2,0,418,1922,RA BR,0,NA,0,0.19,29.13,29.85,7.8,6,9.3
2,6/4/2014,72,58,65,NA,56,59,0,0,NA,NA,RA BR,NA,NA,NA,0.12,29.18,29.84,8.5,6,10.9
1,6/5/2014,76,52,64,-1,42,53,1,0,417,1923, ,0,NA,0,0,29.23,29.95,5,6,6
2,6/5/2014,75,56,66,NA,44,55,0,1,NA,NA, ,NA,NA,NA,0,29.29,29.94,6.5,6,7.8
1,6/6/2014,81,49,65,-1,40,54,0,0,417,1923, ,0,NA,0,0,29.26,29.98,3.9,11,4.9
2,6/6/2014,82,54,68,NA,42,55,0,3,NA,NA, ,NA,NA,NA,0,29.32,29.97,4.8,9,5.6
1,6/7/2014,84,57,71,5,50,59,0,6,417,1924,RA,0,NA,0,0.08,29.18,29.91,3.3,9,7.7
2,6/7/2014,85,62,74,NA,51,60,0,9,NA,NA,RA,NA,NA,NA,0.12,29.23,29.89,4.2,10,7.1
1,6/8/2014,72,54,63,-3,44,53,2,0,417,1925,RA,0,NA,0,0.23,29.28,29.98,13.9,2,14.1
2,6/8/2014,70,55,63,NA,48,55,2,0,NA,NA,RA BR,NA,NA,NA,0.21,29.33,29.97,15.4,1,15.7
1,6/9/2014,78,55,67,1,48,55,0,2,416,1925, ,0,NA,0,0,29.24,29.96,7.7,4,8.5
2,6/9/2014,79,56,68,NA,52,58,0,3,NA,NA, ,NA,NA,NA,0,29.29,29.94,6.3,4,8
1,6/10/2014,66,56,61,-6,51,55,4,0,416,1926,RA BR,0,NA,0,1.26,29.12,29.87,10,3,10.3
2,6/10/2014,70,59,65,NA,56,59,0,0,NA,NA,RA DZ BR,NA,NA,NA,0.45,29.17,29.85,8.3,3,9.1
1,6/11/2014,67,57,62,-5,55,58,3,0,416,1926,RA DZ BR,0,NA,0,0.52,29,29.71,6.4,34,7.4
2,6/11/2014,69,62,66,NA,60,62,0,1,NA,NA,RA DZ BR HZ,NA,NA,NA,0.03,29.05,29.7,2.2,36,5.8
1,6/12/2014,79,58,69,1,56,62,0,4,416,1927,DZ BR,0,NA,0,0,29.08,29.78,8.6,27,10
2,6/12/2014,82,63,73,NA,59,64,0,8,NA,NA,DZ BR,NA,NA,NA,0.01,29.13,29.77,8.9,26,9.8
1,6/13/2014,75,55,65,-3,41,52,0,0,416,1927, ,0,NA,0,0,29.26,29.96,6.4,31,9.8
2,6/13/2014,75,57,66,NA,45,55,0,1,NA,NA, ,NA,NA,NA,0,29.32,29.95,3.4,34,7.5
1,6/14/2014,79,52,66,-2,43,55,0,1,416,1928, ,0,NA,0,0,29.31,30.03,7.8,17,8.3
2,6/14/2014,80,57,69,NA,43,56,0,4,NA,NA, ,NA,NA,NA,0,29.37,30.02,7.5,17,8.6
1,6/15/2014,84,60,72,4,55,63,0,7,416,1928, ,0,NA,0,0,29.17,29.89,14.3,19,15.7
2,6/15/2014,86,64,75,NA,58,65,0,10,NA,NA, ,NA,NA,NA,0,29.24,29.89,13.4,19,14.5
1,6/16/2014,88,67,78,9,61,67,0,13,416,1929, ,0,NA,0,0,29.24,29.97,7.4,21,8.7
2,6/16/2014,90,69,80,NA,64,70,0,15,NA,NA, ,NA,NA,NA,0,29.31,29.96,7.1,21,8.8
1,6/17/2014,91,77,84,15,64,70,0,19,416,1929,RA,0,NA,0,0,29.15,29.86,9.1,22,12.6
2,6/17/2014,93,79,86,NA,68,74,0,21,NA,NA, ,NA,NA,NA,0,29.22,29.85,11.5,21,13.9
1,6/18/2014,82,61,72,2,63,66,0,7,416,1929,TS TSRA BR HZ,0,NA,0,0.65,29.24,29.93,2,23,10.2
2,6/18/2014,85,63,74,NA,67,70,0,9,NA,NA,TS TSRA RA BR,NA,NA,NA,0.8,29.29,29.92,3.3,23,10.6
1,6/19/2014,79,59,69,-1,61,64,0,4,416,1930,TSRA FG+ BR HZ,0,NA,0,0.32,29.33,30.04,6,7,8.2
2,6/19/2014,82,60,71,NA,66,68,0,6,NA,NA,TSRA RA BR HZ,NA,NA,NA,0.39,29.39,30.03,5.4,6,7.6
1,6/20/2014,85,63,74,4,63,67,0,9,416,1930,BR HZ,0,NA,0,0.01,29.23,29.94,2.6,30,8.5
2,6/20/2014,86,66,76,NA,67,70,0,11,NA,NA,RA BR VCFG,NA,NA,NA,0.03,29.28,29.93,2.6,29,8.8
1,6/21/2014,84,60,72,2,62,65,0,7,416,1930,RA BR,0,NA,0,1.28,29.21,29.92,0.7,17,7.3
2,6/21/2014,85,63,74,NA,65,67,0,9,NA,NA,RA BR,NA,NA,NA,0.73,29.26,29.91,2.1,17,6.5
1,6/22/2014,82,63,73,3,61,64,0,8,417,1931,FG+ BR HZ,0,NA,0,0,29.16,29.88,4.4,7,4.9
2,6/22/2014,82,66,74,NA,64,67,0,9,NA,NA,BR,NA,NA,NA,0,29.23,29.87,4.8,8,5.8
1,6/23/2014,81,66,74,4,65,68,0,9,417,1931,RA BR,0,NA,0,0.05,29.11,29.83,2.9,22,5.5
2,6/23/2014,84,69,77,NA,69,71,0,12,NA,NA,RA BR,NA,NA,NA,0.16,29.18,29.82,1.9,22,5.5
1,6/24/2014,87,70,79,8,65,69,0,14,417,1931,TSRA RA,0,NA,0,0.41,29.15,29.85,0.8,36,4.7
2,6/24/2014,85,70,78,NA,70,72,0,13,NA,NA,RA BR,NA,NA,NA,1.15,29.21,29.83,0.9,15,5.7
1,6/25/2014,80,59,70,-1,58,61,0,5,417,1931,FG+ FG BR HZ,0,NA,0,0,29.28,29.98,6.8,4,7.3
2,6/25/2014,79,62,71,NA,63,65,0,6,NA,NA,BR HZ,NA,NA,NA,0.02,29.34,29.96,5.3,4,6.2
1,6/26/2014,78,59,69,-2,57,61,0,4,418,1931,BR HZ,0,NA,0,0,29.34,30.04,6.2,5,6.8
2,6/26/2014,77,60,69,NA,60,63,0,4,NA,NA,BR HZ,NA,NA,NA,0,29.38,30.03,5.5,6,7.1
1,6/27/2014,88,59,74,3,62,67,0,9,418,1931,FG BR HZ,0,NA,0,0,29.28,30,7.9,16,9.8
2,6/27/2014,91,62,77,NA,65,70,0,12,NA,NA,BR HZ,NA,NA,NA,0,29.34,29.98,7.2,16,9
1,6/28/2014,87,71,79,8,67,70,0,14,419,1931, ,0,NA,0,0,29.23,29.96,11.8,18,12.1
2,6/28/2014,88,75,82,NA,70,73,0,17,NA,NA,TS TSRA,NA,NA,NA,0.16,29.31,29.95,11.1,17,11.7
1,6/29/2014,85,69,77,6,67,71,0,12,419,1931,RA,0,NA,0,0.07,29.2,29.9,12.3,21,12.9
2,6/29/2014,88,71,80,NA,70,73,0,15,NA,NA, ,NA,NA,NA,0.04,29.26,29.89,12.4,21,13.2
1,6/30/2014,87,67,77,5,67,70,0,12,419,1931,TS TSRA RA,0,NA,0,2.6,29.05,29.77,6.3,20,12.6
2,6/30/2014,88,68,78,NA,71,73,0,13,NA,NA,TS TSRA RA BR,NA,NA,NA,2.06,29.1,29.75,9,19,12.7
1,7/1/2014,80,67,74,2,60,65,0,9,420,1931,RA,0,NA,0,0,29.02,29.72,12.3,24,12.4
2,7/1/2014,84,68,76,NA,64,68,0,11,NA,NA,RA DZ BR,NA,NA,NA,0.04,29.08,29.71,14.9,24,14.6
1,7/2/2014,70,56,63,-9,53,57,2,0,420,1931,RA DZ BR HZ,0,NA,0,0.12,29.23,29.92,5.3,30,9.6
2,7/2/2014,74,58,66,NA,56,60,0,1,NA,NA,RA DZ BR HZ,NA,NA,NA,0.12,29.28,29.9,6.3,30,9.7
1,7/3/2014,76,56,66,-6,48,56,0,1,421,1931,RA,0,NA,0,0.07,29.41,30.11,2.2,30,6.8
2,7/3/2014,75,57,66,NA,51,58,0,1,NA,NA,RA DZ BR,NA,NA,NA,0.05,29.47,30.1,1.8,1,7
1,7/4/2014,79,58,69,-3,48,57,0,4,422,1930,HZ,0,NA,0,0,29.54,30.26,2.9,6,7.2
2,7/4/2014,79,60,70,NA,50,59,0,5,NA,NA,HZ,NA,NA,NA,0,29.6,30.25,2.8,6,7.1
1,7/5/2014,77,60,69,-3,54,60,0,4,422,1930,RA HZ,0,NA,0,0,29.41,30.16,8,21,8.3
2,7/5/2014,79,63,71,NA,55,62,0,6,NA,NA,RA HZ,NA,NA,NA,0.01,29.47,30.15,9.2,21,9.6
1,7/6/2014,87,63,75,3,63,68,0,10,423,1930, ,0,NA,0,0,29.1,29.85,11.8,22,12.3
2,7/6/2014,89,66,78,NA,66,70,0,13,NA,NA, ,NA,NA,NA,0,29.17,29.84,12.5,22,12.9
1,7/7/2014,88,71,80,8,63,69,0,15,423,1930,TSRA,0,NA,0,0.63,29,29.72,6.9,27,8.6
2,7/7/2014,89,72,81,NA,66,71,0,16,NA,NA,TSRA,NA,NA,NA,0.48,29.05,29.7,9.1,27,10.3
1,7/8/2014,81,66,74,1,59,65,0,9,424,1929,TSRA,0,NA,0,0.54,29.01,29.7,10.9,28,12
2,7/8/2014,84,70,77,NA,62,68,0,12,NA,NA,RA,NA,NA,NA,0.48,29.07,29.69,11.5,27,13
1,7/9/2014,80,62,71,-2,54,61,0,6,425,1929, ,0,NA,0,0,29.25,29.93,6.8,32,8.4
2,7/9/2014,81,64,73,NA,58,64,0,8,NA,NA, ,NA,NA,NA,0,29.31,29.91,3,1,6.1
1,7/10/2014,79,60,70,-3,53,60,0,5,425,1929, ,0,NA,0,0,29.42,30.13,4.1,10,4.4
2,7/10/2014,78,63,71,NA,56,62,0,6,NA,NA, ,NA,NA,NA,0,29.49,30.11,4.5,9,5.4
1,7/11/2014,81,60,71,-2,54,61,0,6,426,1928,RA,0,NA,0,0.01,29.42,30.14,5.1,18,5.4
2,7/11/2014,83,63,73,NA,54,63,0,8,NA,NA, ,NA,NA,NA,0,29.48,30.13,5.5,17,6.5
1,7/12/2014,80,70,75,2,66,69,0,10,427,1928,RA BR,0,NA,0,0.47,29.23,29.97,9.1,20,10.5
2,7/12/2014,81,70,76,NA,69,72,0,11,NA,NA,TSRA RA BR,NA,NA,NA,3.31,29.3,29.96,8.6,21,10.6
1,7/13/2014,85,68,77,4,61,67,0,12,428,1927, ,0,NA,0,0.01,29.18,29.9,8.9,28,9.7
2,7/13/2014,86,71,79,NA,65,69,0,14,NA,NA, ,NA,NA,NA,0.04,29.24,29.88,9.1,27,10
1,7/14/2014,80,61,71,-2,54,61,0,6,428,1927, ,0,NA,0,0.2,29.11,29.83,7.3,31,8.1
2,7/14/2014,81,64,73,NA,57,63,0,8,NA,NA, ,NA,NA,NA,0.37,29.17,29.81,5.9,30,7.4
1,7/15/2014,70,55,63,-11,50,56,2,0,429,1926,RA,0,NA,0,0.05,29.21,29.91,10,30,10.5
2,7/15/2014,71,57,64,NA,53,58,1,0,NA,NA,RA,NA,NA,NA,0.05,29.26,29.91,10,29,10.4
1,7/16/2014,72,55,64,-10,47,55,1,0,430,1925, ,0,NA,0,0,29.29,30,3.3,2,7.4
2,7/16/2014,73,56,65,NA,50,57,0,0,NA,NA, ,NA,NA,NA,0,29.36,30,3.2,2,7.1
1,7/17/2014,78,54,66,-8,50,57,0,1,431,1925, ,0,NA,0,0,29.37,30.08,3,12,5.5
2,7/17/2014,78,58,68,NA,53,60,0,3,NA,NA, ,NA,NA,NA,0,29.43,30.07,2.5,15,5.1
1,7/18/2014,79,59,69,-5,53,60,0,4,432,1924, ,0,NA,0,0,29.39,30.12,5.7,14,6.9
2,7/18/2014,81,64,73,NA,55,62,0,8,NA,NA, ,NA,NA,NA,0,29.46,30.1,4.9,16,6.2
1,7/19/2014,80,57,69,-5,52,60,0,4,433,1923,HZ,0,NA,0,0,29.33,30.05,4.2,11,4.6
2,7/19/2014,80,62,71,NA,56,63,0,6,NA,NA, ,NA,NA,NA,0,29.39,30.04,3.2,9,4.3
1,7/20/2014,82,60,71,-3,56,63,0,6,433,1923, ,0,NA,0,0,29.31,30.03,4,22,4.5
2,7/20/2014,84,66,75,NA,59,65,0,10,NA,NA, ,NA,NA,NA,0,29.37,30.01,3.8,23,4.4
1,7/21/2014,86,63,75,1,61,66,0,10,434,1922, ,0,NA,0,0,29.34,30.05,6.9,20,7.2
2,7/21/2014,87,68,78,NA,63,69,0,13,NA,NA, ,NA,NA,NA,0,29.41,30.04,7.6,19,8
1,7/22/2014,90,69,80,6,67,71,0,15,435,1921,TS,0,NA,0,0.01,29.27,29.97,8.3,22,11.9
2,7/22/2014,91,72,82,NA,70,74,0,17,NA,NA,TSRA BR,NA,NA,NA,0.19,29.34,29.96,9.6,21,12.9
1,7/23/2014,75,59,67,-7,51,58,0,2,436,1920, ,0,NA,0,0,29.41,30.12,15.7,2,16.1
2,7/23/2014,76,64,70,NA,56,61,0,5,NA,NA, ,NA,NA,NA,0,29.47,NA,16.4,2,16.7
1,7/24/2014,75,57,66,-8,47,56,0,1,437,1919, ,0,NA,0,0,29.39,30.11,6.2,5,8.8
2,7/24/2014,75,60,68,NA,52,59,0,3,NA,NA, ,NA,NA,NA,0,29.44,30.1,5,4,8.2
1,7/25/2014,75,55,65,-9,54,60,0,0,438,1918, ,0,NA,0,0,29.24,29.98,8.4,21,9.1
2,7/25/2014,77,60,69,NA,57,62,0,4,NA,NA, ,NA,NA,NA,0,29.31,29.97,8.7,21,9.2
1,7/26/2014,84,68,76,2,63,67,0,11,439,1918, ,0,NA,0,0,29.1,29.83,3.9,24,5.5
2,7/26/2014,85,70,78,NA,67,70,0,13,NA,NA, ,NA,NA,NA,0,29.16,29.81,7,23,8.1
1,7/27/2014,87,65,76,2,59,66,0,11,440,1917,RA BR HZ,0,NA,0,0.02,29.08,29.77,12.2,30,15
2,7/27/2014,89,66,78,NA,62,68,0,13,NA,NA,BR,NA,NA,NA,0.04,29.13,29.75,11.4,30,14.2
1,7/28/2014,73,59,66,-8,48,56,0,1,441,1916, ,0,NA,0,0,29.33,30.03,9.2,36,11.1
2,7/28/2014,73,62,68,NA,50,58,0,3,NA,NA, ,NA,NA,NA,0,29.38,30.01,10,36,12.2
1,7/29/2014,81,58,70,-4,53,60,0,5,442,1915, ,0,NA,0,0.01,29.28,30,8.4,30,9.6
2,7/29/2014,81,60,71,NA,55,62,0,6,NA,NA, ,NA,NA,NA,0,29.34,29.99,4.8,29,8
1,7/30/2014,79,59,69,-5,54,60,0,4,443,1914, ,0,NA,0,0,29.29,30.01,2.2,33,7
2,7/30/2014,80,61,71,NA,58,62,0,6,NA,NA, ,NA,NA,NA,0,29.36,30,1.1,6,5.4
1,7/31/2014,84,59,72,-2,55,62,0,7,444,1913, ,0,NA,0,0,29.3,30.01,8,26,8.4
2,7/31/2014,85,63,74,NA,59,65,0,9,NA,NA,BR HZ,NA,NA,NA,0,29.36,30,7.6,25,8.5
1,8/1/2014,85,62,74,1,56,63,0,9,445,1911, ,0,NA,0,0.15,29.34,30.06,2.4,22,6.9
2,8/1/2014,83,67,75,NA,60,65,0,10,NA,NA,TSRA RA HZ,NA,NA,NA,0.21,29.41,30.05,5.5,23,7.3
1,8/2/2014,86,59,73,0,53,61,0,8,446,1910, ,0,NA,0,0,29.4,30.11,1.6,4,4.2
2,8/2/2014,84,63,74,NA,56,63,0,9,NA,NA, ,NA,NA,NA,0,29.46,30.1,2.6,5,4.6
1,8/3/2014,87,62,75,2,58,65,0,10,447,1909, ,0,NA,0,0,29.38,30.09,4.5,26,6.9
2,8/3/2014,87,66,77,NA,62,67,0,12,NA,NA, ,NA,NA,NA,0,29.44,30.08,2.6,20,6.5
1,8/4/2014,87,67,77,4,60,65,0,12,448,1908,TSRA RA BR,0,NA,0,2.76,29.34,30.06,0.4,33,7.5
2,8/4/2014,88,68,78,NA,64,69,0,13,NA,NA,TSRA RA BR,NA,NA,NA,1.82,29.39,30.04,3.3,30,8.9
1,8/5/2014,80,64,72,-1,62,65,0,7,449,1907,BR HZ,0,NA,0,0,29.31,30.03,4.8,3,6.3
2,8/5/2014,80,68,74,NA,66,69,0,9,NA,NA,RA BR,NA,NA,NA,0.07,29.37,30.01,2.3,4,5.2
1,8/6/2014,80,62,71,-2,54,61,0,6,450,1906, ,0,NA,0,0,29.34,30.05,5.1,3,6.3
2,8/6/2014,81,65,73,NA,57,64,0,8,NA,NA, ,NA,NA,NA,0,29.39,30.03,4.8,3,6.3
1,8/7/2014,81,61,71,-2,56,63,0,6,451,1904, ,0,NA,0,0,29.34,30.06,8.3,8,9
2,8/7/2014,81,69,75,NA,61,66,0,10,NA,NA, ,NA,NA,NA,0,29.4,30.04,8.7,9,9.3
1,8/8/2014,82,66,74,1,57,64,0,9,452,1903, ,0,NA,0,0,29.34,30.05,10.1,7,10.7
2,8/8/2014,82,70,76,NA,60,66,0,11,NA,NA, ,NA,NA,NA,0,29.39,30.03,10.7,7,11.1
1,8/9/2014,80,66,73,0,57,63,0,8,453,1902, ,0,NA,0,0,29.34,30.07,8.6,6,9.1
2,8/9/2014,80,68,74,NA,59,65,0,9,NA,NA, ,NA,NA,NA,0,29.39,30.04,9.7,6,10.5
1,8/10/2014,81,69,75,2,59,65,0,10,454,1900, ,0,NA,0,0,29.28,30,7.7,4,8.6
2,8/10/2014,82,71,77,NA,62,67,0,12,NA,NA, ,NA,NA,NA,0,29.33,29.98,7.2,4,8.4
1,8/11/2014,82,67,75,2,63,67,0,10,455,1859,TSRA RA BR,0,NA,0,0.85,29.11,29.84,4.4,32,6.8
2,8/11/2014,84,68,76,NA,67,69,0,11,NA,NA,RA BR,NA,NA,NA,1.16,29.17,29.83,4,31,8.1
1,8/12/2014,70,61,66,-7,55,59,0,1,456,1858,RA,0,NA,0,0.07,29.17,29.87,11.2,32,12
2,8/12/2014,70,63,67,NA,59,62,0,2,NA,NA,RA BR,NA,NA,NA,0.16,29.23,29.86,9.7,31,11.2
1,8/13/2014,82,57,70,-3,55,61,0,5,457,1856, ,0,NA,0,0,29.29,29.99,4.6,31,9.3
2,8/13/2014,83,59,71,NA,59,63,0,6,NA,NA, ,NA,NA,NA,0,29.34,29.98,3.4,31,8
1,8/14/2014,72,57,65,-7,48,56,0,0,458,1855, ,0,NA,0,0,29.35,30.07,7,5,7.7
2,8/14/2014,73,61,67,NA,50,58,0,2,NA,NA, ,NA,NA,NA,0,29.41,30.05,7.6,5,8.9
1,8/15/2014,78,52,65,-7,50,58,0,0,459,1854, ,0,NA,0,0,29.28,30.02,5.2,24,6
2,8/15/2014,79,55,67,NA,51,59,0,2,NA,NA, ,NA,NA,NA,0,29.35,30.01,5.5,23,6.2
1,8/16/2014,82,62,72,0,61,65,0,7,500,1852, ,0,NA,0,0,29.2,29.91,7.9,24,8.3
2,8/16/2014,81,64,73,NA,64,67,0,8,NA,NA, ,NA,NA,NA,0,29.26,29.9,7.9,22,8.3
