"","Species","Latitude","Longitude","WnvPresent","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"7645","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,1,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7646","CULEX PIPIENS/RESTUANS",41.903002,-87.688267,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7647","CULEX RESTUANS",41.903002,-87.688267,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7648","CULEX RESTUANS",41.903002,-87.688267,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7649","CULEX PIPIENS/RESTUANS",41.704336,-87.703736,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7650","CULEX PIPIENS/RESTUANS",41.673408,-87.599862,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7651","CULEX RESTUANS",41.673408,-87.599862,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7652","CULEX PIPIENS",41.673408,-87.599862,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7653","CULEX RESTUANS",41.726465,-87.585413,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7654","CULEX PIPIENS",41.726465,-87.585413,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7655","CULEX PIPIENS/RESTUANS",41.740641,-87.546587,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7656","CULEX PIPIENS",41.740641,-87.546587,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7657","CULEX PIPIENS/RESTUANS",41.704572,-87.565666,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7658","CULEX RESTUANS",41.704572,-87.565666,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7659","CULEX PIPIENS",41.704572,-87.565666,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7660","CULEX PIPIENS/RESTUANS",41.750498,-87.605294,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7661","CULEX PIPIENS",41.750498,-87.605294,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7662","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,1,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7663","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7664","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7665","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7666","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7667","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7668","CULEX RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7669","CULEX RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7670","CULEX RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7671","CULEX RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7672","CULEX RESTUANS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7673","CULEX PIPIENS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7674","CULEX PIPIENS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7675","CULEX PIPIENS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7676","CULEX PIPIENS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7677","CULEX PIPIENS",41.974689,-87.890615,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7678","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7679","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7680","CULEX RESTUANS",41.957799,-87.930995,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7681","CULEX RESTUANS",41.957799,-87.930995,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7682","CULEX PIPIENS",41.957799,-87.930995,1,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7683","CULEX PIPIENS",41.957799,-87.930995,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7684","CULEX PIPIENS/RESTUANS",41.728495,-87.600963,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7685","CULEX PIPIENS/RESTUANS",41.793818,-87.654234,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7686","CULEX RESTUANS",41.793818,-87.654234,0,92,76,84,16,69,74,0,19,518,1826,"HZ",0,29.18,29.89,4.9,22,7.4
"7687","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7688","CULEX RESTUANS",41.95469,-87.800991,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7689","CULEX PIPIENS",41.95469,-87.800991,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7690","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7691","CULEX RESTUANS",41.891118,-87.654491,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7692","CULEX PIPIENS",41.891118,-87.654491,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7693","CULEX PIPIENS/RESTUANS",41.867108,-87.654224,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7694","CULEX RESTUANS",41.867108,-87.654224,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7695","CULEX PIPIENS",41.867108,-87.654224,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7696","CULEX PIPIENS/RESTUANS",41.921965,-87.632085,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7697","CULEX RESTUANS",41.921965,-87.632085,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7698","CULEX PIPIENS/RESTUANS",41.720848,-87.666014,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7699","CULEX TERRITANS",41.720848,-87.666014,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7700","CULEX PIPIENS/RESTUANS",41.732984,-87.649642,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7701","CULEX PIPIENS/RESTUANS",41.944869,-87.832763,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7702","CULEX PIPIENS/RESTUANS",41.986921,-87.689778,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7703","CULEX PIPIENS/RESTUANS",41.801498,-87.763416,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7704","CULEX RESTUANS",41.801498,-87.763416,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7705","CULEX PIPIENS/RESTUANS",41.906638,-87.701431,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7706","CULEX RESTUANS",41.906638,-87.701431,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7707","CULEX RESTUANS",41.723195,-87.64997,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7708","CULEX RESTUANS",41.868077,-87.666901,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7709","CULEX PIPIENS",41.868077,-87.666901,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7710","CULEX PIPIENS/RESTUANS",41.662014,-87.724608,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7711","CULEX RESTUANS",41.662014,-87.724608,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7712","CULEX TERRITANS",41.662014,-87.724608,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7713","CULEX PIPIENS/RESTUANS",41.878114,-87.629798,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7714","CULEX TERRITANS",41.878114,-87.629798,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7715","CULEX PIPIENS/RESTUANS",41.932094,-87.700117,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7716","CULEX RESTUANS",41.932094,-87.700117,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7717","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7718","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7719","CULEX RESTUANS",41.916265,-87.800515,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7720","CULEX PIPIENS",41.916265,-87.800515,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7721","CULEX PIPIENS/RESTUANS",41.846075,-87.716277,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7722","CULEX RESTUANS",41.682587,-87.707973,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7723","CULEX PIPIENS/RESTUANS",41.948167,-87.730698,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7724","CULEX PIPIENS/RESTUANS",41.963976,-87.69181,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7725","CULEX PIPIENS/RESTUANS",41.964242,-87.757639,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7726","CULEX RESTUANS",41.964242,-87.757639,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7727","CULEX PIPIENS",41.964242,-87.757639,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7728","CULEX PIPIENS/RESTUANS",42.008314,-87.777921,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7729","CULEX PIPIENS/RESTUANS",41.991429,-87.747113,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7730","CULEX PIPIENS/RESTUANS",41.857402,-87.694991,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7731","CULEX PIPIENS/RESTUANS",41.868142,-87.696269,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7732","CULEX PIPIENS",41.868142,-87.696269,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7733","CULEX PIPIENS/RESTUANS",41.923738,-87.785288,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7734","CULEX PIPIENS/RESTUANS",42.010412,-87.66214,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7735","CULEX RESTUANS",42.010412,-87.66214,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7736","CULEX PIPIENS/RESTUANS",41.89923,-87.716788,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7737","CULEX RESTUANS",41.89923,-87.716788,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7738","CULEX PIPIENS",41.89923,-87.716788,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7739","CULEX PIPIENS/RESTUANS",41.903002,-87.688267,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7740","CULEX RESTUANS",41.903002,-87.688267,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7741","CULEX PIPIENS/RESTUANS",41.704336,-87.703736,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7742","CULEX RESTUANS",41.704336,-87.703736,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7743","CULEX PIPIENS",41.704336,-87.703736,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7744","CULEX PIPIENS/RESTUANS",41.911824,-87.726737,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7745","CULEX PIPIENS",41.911824,-87.726737,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7746","CULEX PIPIENS/RESTUANS",41.801179,-87.679447,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7747","CULEX RESTUANS",41.801179,-87.679447,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7748","CULEX PIPIENS/RESTUANS",41.800737,-87.71188,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7749","CULEX PIPIENS/RESTUANS",41.778297,-87.752411,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7750","CULEX RESTUANS",41.778297,-87.752411,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7751","CULEX PIPIENS",41.778297,-87.752411,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7752","CULEX PIPIENS/RESTUANS",41.77166,-87.703047,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7753","CULEX PIPIENS",41.77166,-87.703047,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7754","CULEX PIPIENS/RESTUANS",41.773215,-87.60088,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7755","CULEX PIPIENS/RESTUANS",41.822536,-87.666343,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7756","CULEX PIPIENS/RESTUANS",41.766202,-87.562889,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7757","CULEX RESTUANS",41.754676,-87.612922,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7758","CULEX RESTUANS",41.821582,-87.627796,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7759","CULEX PIPIENS/RESTUANS",41.803423,-87.642984,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7760","CULEX RESTUANS",41.803423,-87.642984,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7761","CULEX PIPIENS/RESTUANS",41.754292,-87.590773,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7762","CULEX RESTUANS",41.754292,-87.590773,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7763","CULEX PIPIENS/RESTUANS",41.798697,-87.736812,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7764","CULEX RESTUANS",41.798697,-87.736812,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7765","CULEX PIPIENS",41.798697,-87.736812,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7766","CULEX PIPIENS/RESTUANS",41.776156,-87.778927,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7767","CULEX PIPIENS/RESTUANS",41.82561,-87.726549,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7768","CULEX RESTUANS",41.82561,-87.726549,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7769","CULEX TERRITANS",41.82561,-87.726549,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7770","CULEX PIPIENS/RESTUANS",41.726465,-87.585413,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7771","CULEX RESTUANS",41.726465,-87.585413,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7772","CULEX PIPIENS",41.726465,-87.585413,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7773","CULEX TERRITANS",41.726465,-87.585413,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7774","CULEX PIPIENS/RESTUANS",41.678618,-87.559308,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7775","CULEX RESTUANS",41.678618,-87.559308,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7776","CULEX PIPIENS",41.678618,-87.559308,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7777","CULEX PIPIENS/RESTUANS",41.740641,-87.546587,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7778","CULEX RESTUANS",41.740641,-87.546587,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7779","CULEX PIPIENS/RESTUANS",41.680946,-87.535198,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7780","CULEX RESTUANS",41.680946,-87.535198,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7781","CULEX PIPIENS/RESTUANS",41.704572,-87.565666,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7782","CULEX RESTUANS",41.750498,-87.605294,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7783","CULEX PIPIENS/RESTUANS",41.984809,-87.728492,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7784","CULEX RESTUANS",41.984809,-87.728492,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7785","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7786","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7787","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7788","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7789","CULEX PIPIENS/RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7790","CULEX RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7791","CULEX RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7792","CULEX RESTUANS",41.974689,-87.890615,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7793","CULEX RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7794","CULEX RESTUANS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7795","CULEX PIPIENS",41.974689,-87.890615,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7796","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7797","CULEX PIPIENS/RESTUANS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7798","CULEX RESTUANS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7799","CULEX RESTUANS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7800","CULEX PIPIENS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7801","CULEX PIPIENS",41.957799,-87.930995,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7802","CULEX PIPIENS/RESTUANS",41.925198,-87.746381,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7803","CULEX PIPIENS/RESTUANS",41.973845,-87.805059,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7804","CULEX RESTUANS",41.973845,-87.805059,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7805","CULEX PIPIENS/RESTUANS",41.728495,-87.600963,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7806","CULEX PIPIENS/RESTUANS",41.947227,-87.671457,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7807","CULEX PIPIENS/RESTUANS",41.793818,-87.654234,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7808","CULEX PIPIENS/RESTUANS",41.904194,-87.756155,1,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7809","CULEX RESTUANS",41.904194,-87.756155,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7810","CULEX PIPIENS/RESTUANS",41.763733,-87.742302,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7811","CULEX RESTUANS",41.763733,-87.742302,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7812","CULEX PIPIENS/RESTUANS",41.98728,-87.666066,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7813","CULEX RESTUANS",41.912563,-87.668055,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7814","CULEX PIPIENS/RESTUANS",42.009876,-87.807277,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7815","CULEX RESTUANS",42.009876,-87.807277,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7816","CULEX PIPIENS",42.009876,-87.807277,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7817","CULEX PIPIENS/RESTUANS",41.776428,-87.627096,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7818","CULEX TERRITANS",41.776428,-87.627096,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7819","CULEX PIPIENS/RESTUANS",41.994679,-87.770899,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7820","CULEX RESTUANS",41.994679,-87.770899,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7821","CULEX PIPIENS/RESTUANS",41.738903,-87.695443,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7822","CULEX PIPIENS/RESTUANS",41.753391,-87.707394,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7823","CULEX RESTUANS",41.753391,-87.707394,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7824","CULEX TERRITANS",41.753391,-87.707394,0,86,64,75,10,59,65,0,10,528,1809," ",0,29.18,29.91,10.5,23,10.9
"7825","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,0,58,46,52,-12,40,47,13,0,532,1760," ",0,29.59,30.33,1.4,8,3.3
"7826","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,58,46,52,-12,40,47,13,0,532,1760," ",0,29.59,30.33,1.4,8,3.3
"7827","CULEX PIPIENS",41.891118,-87.654491,0,58,46,52,-12,40,47,13,0,532,1760," ",0,29.59,30.33,1.4,8,3.3
"7828","CULEX PIPIENS/RESTUANS",41.867108,-87.654224,0,58,46,52,-12,40,47,13,0,532,1760," ",0,29.59,30.33,1.4,8,3.3
"7829","CULEX RESTUANS",41.867108,-87.654224,0,58,46,52,-12,40,47,13,0,532,1760," ",0,29.59,30.33,1.4,8,3.3
